tokens;week;sum
swipe;26;1
sworn;26;2
swxs1yvclq;26;1
symptoms;26;1
system;26;19
systematic;26;1
systemic;26;4
systems;26;3
syzhogyqjl;26;1
szeqff4pth;26;1
t.co;26;914
t2nn8z8eeo;26;1
t3q7bnjbhw;26;1
t7totaszrv;26;1
t8hwno07tk;26;1
t9ymljr9so;26;1
tab;26;1
table;26;6
tables;26;1
tackle;26;6
tackles;26;1
tackling;26;2
tactics;26;2
tag;26;1
tailor;26;1
takes;26;7
taking;26;11
talent;26;1
talk;26;8
talked;26;3
talking;26;1
talks;26;1
tall;26;1
tampa;26;1
tampapd;26;1
tape;26;2
targeted;26;25
targets;26;1
task;26;2
tasked;26;3
tax;26;28
taxes;26;3
taxpayer;26;11
taxpayer’s;26;1
taxpayers;26;9
taylor;26;1
taylor's;26;2
tcvee0346d;26;1
tcxiw9ttcz;26;1
teacher;26;1
teacher’s;26;1
teachers;26;16
teaches;26;1
teachforever54;26;1
teaching;26;1
teainfo;26;1
team;26;3
teamcavuto;26;1
teams;26;2
tech;26;4
technology;26;4
ted;26;1
telehealth;26;6
telemedicine;26;2
telephone;26;2
telling;26;1
tells;26;2
temporarily;26;1
temporary;26;3
tempore;26;1
ten;26;2
tenet;26;1
tennesseans;26;3
tennessee;26;3
tens;26;5
term;26;8
terms;26;1
terrible;26;4
territories;26;1
territory;26;1
terrorism;26;3
terrorists;26;2
test;26;3
tested;26;2
testified;26;1
testify;26;1
testimonies;26;1
testing;26;24
tests;26;3
texas;26;5
text;26;1
textile;26;1
tfmiwgsqda;26;1
tgjhubhz5h;26;1
thanked;26;1
thankfully;26;1
thanking;26;1
thankless;26;2
that'll;26;1
that’s;26;22
the_iditarod;26;1
the6uozfxm;26;1
thearcus;26;1
theater;26;2
theft;26;1
theindependent;26;1
thejusticedept;26;5
them.https;26;1
therapy;26;3
there’s;26;6
therecordguild;26;2
thereidout;26;3
they’d;26;2
they’re;26;5
they’ve;26;5
thfkboquub;26;1
thinking;26;5
thinly;26;1
thousands;26;13
thread;26;1
threat;26;10
threaten;26;2
threatened;26;1
threatening;26;1
threats;26;3
threshold;26;1
threw;26;1
thrilled;26;3
thrive;26;2
thriving;26;2
throw;26;2
throwing;26;2
thursday;26;5
thx;26;1
ti5zopqpnv;26;1
ticket;26;1
tide;26;2
tied;26;1
tier;26;3
tiktok;26;1
time;26;67
timely;26;3
times;26;5
timkaine;26;2
tinasmithmn;26;1
tip;26;2
tipped;26;1
tired;26;2
tireless;26;1
tirelessly;26;3
tkpmmqyrde;26;1
tlfrgcyxit;26;1
tlyf0dizgi;26;1
tmck5jwa6c;26;1
tmw;26;1
tn;26;1
tnmilitarydept;26;1
today's;26;2
today’s;26;7
told;26;5
tolerated;26;2
toll;26;7
tomcruise;26;1
tomorrow;26;3
tonight;26;6
tool;26;5
tools;26;2
top;26;20
total;26;2
touch;26;2
touched;26;1
tough;26;1
tour;26;3
tourism;26;3
town;26;6
towns;26;5
toxic;26;5
tpgj8mc5td;26;1
tpidcaiipv;26;1
tps;26;1
tracing;26;7
track;26;21
tracking;26;2
trade;26;2
tradition;26;1
traditions;26;1
traffic;26;2
traffickers;26;1
trafficking;26;3
tragically;26;3
trail;26;1
trailblazer;26;1
trailer;26;1
train;26;1
trained;26;2
training;26;3
trampled;26;1
trans;26;2
transfer;26;1
transfers;26;1
transformation;26;1
transformational;26;1
transformative;26;3
transgender;26;1
transit;26;3
transmission;26;2
transparency;26;5
transportation;26;2
trash;26;1
trauma;26;2
travel;26;7
treasure;26;1
treasured;26;1
treat;26;2
treated;26;1
treating;26;1
treatment;26;18
treatments;26;3
treats;26;1
tremendous;26;4
trend;26;1
trespassing;26;1
trial;26;1
tribal;26;14
tribes;26;6
trillion;26;48
trip;26;1
tripled;26;2
trips;26;1
triumph;26;1
trojan;26;1
troops;26;1
trottenberg;26;1
troubling;26;2
troy;26;1
truck;26;2
trucks;26;1
true;26;4
trumanmedkc;26;1
trump;26;8
trump’s;26;3
trumped;26;1
trust;26;5
truth;26;5
tscountytour;26;1
tsejclqxep;26;1
tt2knhjm8l;26;1
tta6lpqdf2;26;1
tuhwaavamf;26;1
tune;26;8
tunnel;26;15
turnaround;26;1
tutoring;26;2
tweet;26;1
twisting;26;1
twowithtim;26;1
txuczhaf1l;26;1
txvdfif4tb;26;1
tz4beycyxu;26;1
u.s;26;25
u0uslhrnvj;26;1
u0zpv45xfz;26;1
u20zemni0s;26;1
u21df5rbi7;26;1
u2clko3akc;26;1
u3bcnjsmsm;26;1
u569ipe7yf;26;1
u8kzpwrkeq;26;1
u9jzp8znez;26;1
uacs;26;2
uadogajqbr;26;1
ucihuqrs8c;26;1
ucwga3265;26;1
uek5efnj8b;26;2
ufela7wtfy;26;1
ugsfstn0l2;26;1
uhnydxewmz;26;1
uhuw5wqcc9;26;1
ui;26;4
ujkbqd4twz;26;1
ujt17en6ol;26;1
ukraine;26;2
ultimately;26;2
ultra;26;1
unable;26;1
unacceptable;26;5
unaccompanied;26;3
unaddressed;26;1
unaware;26;1
uncertainty;26;4
unclelukereal1;26;1
underestimating;26;1
underinsured;26;1
underlying;26;3
undermine;26;3
undermines;26;1
underreported;26;1
underscore;26;1
underscores;26;1
undersecretary;26;1
underserved;26;5
understaffed;26;1
understand;26;6
understanding;26;2
understands;26;1
underway;26;2
undiagnosed;26;1
undo;26;1
unemployed;26;4
unemployment;26;39
unending;26;1
unequivocally;26;2
unexpected;26;1
unfair;26;2
unfairly;26;2
unfairness;26;1
unfamiliar;26;1
unfit;26;2
unfolding;26;1
unhappy;26;1
unified;26;1
uniform;26;1
unilateral;26;1
unimaginable;26;1
uninsured;26;2
union;26;4
unionize;26;2
unions;26;3
unique;26;1
uniquely;26;2
unite;26;2
united;26;14
unitedcenter;26;1
unitedfoodbank;26;1
uniteherehawaii;26;1
unitetofight;26;1
units;26;1
unity;26;2
uniu3nknpq;26;1
universal;26;2
universally;26;1
universe;26;1
universities;26;1
university;26;3
unknowingly;26;1
unlawful;26;1
unleash;26;1
unleashed;26;1
unlimited;26;1
unlocking;26;1
unnecessary;26;3
unneeded;26;1
unnoticed;26;1
unprecedented;26;3
unpredictable;26;1
unqualified;26;1
unravel;26;1
unrelated;26;14
unserious;26;1
unspent;26;3
untc585buk;26;1
unthinkable;26;3
unu5o8amr1;26;1
unvaccinated;26;1
unvbs3vlhf;26;1
unwilling;26;2
unwise;26;1
uozdevabfz;26;1
update;26;4
updates;26;6
upended;26;3
upgrade;26;1
upgrades;26;1
uphold;26;3
upholding;26;4
uplift;26;1
uplifting;26;1
uprooted;26;1
ups;26;4
upset;26;1
uptick;26;1
upturned;26;1
upward;26;1
uq7yogge5y;26;1
urban;26;2
urge;26;6
urged;26;3
urgency;26;5
urgent;26;15
urgently;26;13
urging;26;8
urpns6gvqg;26;1
us_fda;26;1
us_fda’s;26;1
us.af.mil;26;1
uscapitol;26;1
uscg;26;1
usda;26;5
usdol;26;1
usdot;26;1
usedgov;26;1
user;26;3
usgao;26;1
ushj7adehf;26;1
usnavy;26;1
usps;26;1
utah;26;2
utah's;26;1
utah’s;26;1
utahns;26;1
utilities;26;4
utilized;26;2
utimw6vb7h;26;1
uuezakgloz;26;2
uutkg1ylmq;26;1
uvahfvjygj;26;1
uxchdoaehp;26;1
v3qzetzhun;26;1
v7hiiwfzju;26;1
v9vyrbtvmp;26;1
v9yqvwbhlf;26;1
va;26;4
va’s;26;1
vaccinate;26;9
𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐞;26;2
vaccinateall58;26;1
vaccinated;26;36
vaccinating;26;4
vaccination;26;29
vaccinations;26;10
vaccinators;26;1
vaccine;26;217
vaccine’s;26;1
vaccines;26;135
vajorlqinu;26;1
valasvegas;26;1
valasvegas’s;26;1
valley;26;6
valuable;26;2
vamanchester;26;2
vanita;26;9
vaprovidence;26;1
variants;26;4
varneyco;26;1
vast;26;5
vcvlfdat3g;26;1
vdi8dat6cr;26;1
vdpdda1bte;26;1
vdsd9ludkh;26;1
vedqcrobod;26;1
vegas;26;5
vegetation;26;1
veggies;26;1
vehicles;26;1
veiled;26;1
venezuela;26;1
venezuelans;26;2
ventilation;26;3
venue;26;1
venues;26;5
vermont;26;2
veteran;26;3
veterans;26;36
veterinarians;26;1
veto;26;1
vets;26;1
vetting;26;1
vf9cpd8cza;26;1
vfxh4uenkf;26;1
vfyuqntc7z;26;1
vg2tgggsns;26;1
vhoooobba8;26;1
vibes;26;1
vibrant;26;1
vice;26;1
vicky_byrd;26;1
victims;26;4
victory;26;3
video;26;2
videos;26;1
vietnam;26;1
view;26;1
viewed;26;1
vigilant;26;1
vincent;26;3
violate;26;3
violating;26;2
violation;26;2
violations;26;1
violence;26;28
violent;26;3
virginia;26;2
virginian;26;1
virginians;26;2
virtual;26;4
virtually;26;5
virus;26;58
visa;26;2
vision;26;5
visit;26;14
visited;26;1
visiting;26;3
visits;26;1
vital;26;11
vjqwjqu5mn;26;1
vladimir;26;1
vlhkf4plxf;26;1
vmkkiggall;26;1
vn5qg5sl8y;26;1
voices;26;3
volley;26;1
volunteer;26;1
volunteers;26;4
voojkkkafp;26;1
vote;26;24
voted;26;26
voter;26;12
voters;26;5
votes;26;3
voting;26;21
votingrightsact;26;1
vp;26;7
vqsypkoszs;26;1
vraa;26;2
vrlixfqbty;26;1
vryjlrtdl7;26;1
vukfvboarb;26;1
vulnerabilities;26;1
vulnerable;26;15
vumchealth;26;2
vwhblbiqgq;26;1
vyhjnzfy6i;26;1
vyqyyyfknj;26;1
w08bps2kbh;26;1
w4nrs5z8wh;26;1
w6cvecmzfb;26;1
w97bgoqsn4;26;1
w9d7kjuxej;26;1
w9hoyicto5;26;1
wa;26;3
wade;26;2
wadepthealth;26;2
wage;26;8
wages;26;4
wahealthsec;26;3
wait;26;11
waiting;26;2
waitlist;26;1
waive;26;1
waiver;26;3
wake;26;3
walensky;26;1
walk;26;1
walking;26;2
wall;26;1
waplanfinder;26;2
waplanfinder’s;26;1
wardj1k1o5;26;1
warehouse;26;1
warm;26;2
warned;26;2
warp;26;4
wars;26;1
wash;26;5
washing;26;3
washington;26;13
wasn’t;26;3
waste;26;7
wasteful;26;6
wastes;26;1
wastewater;26;3
wasting;26;1
watch;26;14
watchdog;26;1
watching;26;1
water;26;8
watershed;26;1
watersheds;26;1
waterways;26;1
wausau;26;1
waylaid;26;1
wbcp5uzwkl;26;1
wcg1m5b3uj;26;1
wcqhvulr02;26;1
we’ll;26;11
we’re;26;25
we’ve;26;9
weaken;26;1
wealth;26;2
wealthtax;26;1
weapon;26;1
weaponized;26;1
weapons;26;4
wear;26;9
wearamask;26;1
wearing;26;6
weasel;26;1
weather;26;12
website;26;7
websites;26;2
week;26;28
week’s;26;2
weekend;26;7
weekly;26;3
weeks;26;7
weighed;26;1
weighing;26;1
weighs;26;1
weight;26;1
weinstein;26;1
welcoming;26;1
welfare;26;1
wellbeing;26;2
wendy;26;1
wepozdb8wh;26;1
werrestaurants;26;1
west;26;3
wf0bxqxjcv;26;1
wfpgnhsptk;26;1
wh;26;2
whack;26;1
what’s;26;6
whew;26;1
whgtzz7jyi;26;1
white;26;17
whitehousecea;26;1
whlgifhc0r;26;1
who've;26;1
who’ve;26;3
wi;26;3
wi3sjfwdap;26;1
wia7qpsbii;26;1
wic;26;3
wickenburg;26;1
widespread;26;7
wield;26;1
wife;26;1
wild;26;1
wildlife;26;3
wilmington;26;1
win;26;4
wind;26;1
window;26;3
windows;26;1
windy;26;1
wing;26;7
winner;26;2
winning;26;1
wins;26;1
winter;26;2
wipe;26;1
wisconsin;26;18
wisconsin’s;26;1
wisconsinites;26;1
wishes;26;2
wishing;26;1
wishlist;26;2
witness;26;2
witnesses;26;3
wjhwvnbbz1;26;1
wks;26;2
wkzytwxqgs;26;1
wlijyxucem;26;2
wliy3v14of;26;1
wlvbcim8xs;26;1
woefully;26;2
wogaxtxzlo;26;1
wokeness;26;1
wolstein;26;1
wolsteincenter;26;1
woman;26;5
women;26;56
women's;26;2
womenshistorymonth;26;3
won;26;2
won’t;26;5
wonderful;26;1
wondering;26;1
woods;26;2
woodsville;26;1
worcester;26;1
word;26;4
words;26;3
workable;26;1
worker;26;7
workers;26;102
workforce;26;6
workplace;26;6
world;26;15
worldjewishcong;26;1
worldwide;26;1
worried;26;2
worries;26;1
worry;26;1
worse;26;4
worsen;26;1
worsened;26;4
worsening;26;1
worship;26;1
worst;26;3
worth;26;3
wotus;26;2
wow;26;1
wpa5qtr9yl;26;1
wqzvzky0tv;26;1
wrangling;26;1
wraps;26;1
wray;26;4
wreaked;26;1
wreckage;26;2
wrenching;26;1
wrestle;26;1
writes;26;1
writing;26;1
written;26;2
wrong;26;8
wrote;26;6
wto;26;2
wu5i1zyaav;26;1
wvians;26;2
wvvkvqqt7w;26;1
wwi1ngzkdp;26;1
wxp1trgg94;26;1
wy;26;1
wyden;26;1
wymnhdxd9x;26;1
wyoming;26;1
wyoming’s;26;1
wypxs10sc1;26;1
wzhjk2aoex;26;1
x0dx6nyf57;26;1
x29b29swyf;26;1
x2tjsfuoqn;26;1
xaqpumqken;26;1
xavier;26;10
xavierbecerra;26;1
xbfuz1golu;26;1
xcawal2vss;26;1
xcv3ywfrst;26;1
xcy1smslfa;26;1
xd1uctsqhs;26;1
xdm2ickx1y;26;1
xf1ft51koc;26;1
xgf0aenqpy;26;1
xh7h4m7cfc;26;1
xhsv244mxz;26;1
xl;26;1
xmcb68aeof;26;1
xmdqi22lky;26;1
xnkebwtbke;26;1
xnzjvf7ve8;26;1
xo8vurogc9;26;1
xofcuf79s5;26;1
xpjn1p9bfo;26;1
xqioflebt1;26;1
xrwr1tgmiz;26;1
xs3s2o0xxx;26;1
xwanoosxe0;26;1
xxhnuzltof;26;1
xzomwnumzg;26;1
xzsc3or7ik;26;1
y3fe8nyd0h;26;1
y3mh4b4o6q;26;1
y4oimjetqu;26;1
y4ucvd2yzs;26;1
y6uxnvubcx;26;1
y7utmpgxcj;26;1
y8x7h7d3ek;26;1
yaafqxojjo;26;1
yalljneq6u;26;1
yb3fdufzgo;26;1
ybab6c1nik;26;1
ybeo4gghod;26;1
ycbcli6mby;26;1
yceqdmt2up;26;1
year’s;26;4
yee4n55tiu;26;1
yep;26;1
yesterday;26;13
yeulkm7w4j;26;2
yhcaokhikl;26;1
ylvd0eulq8;26;1
ymca;26;1
york;26;5
yorker;26;1
yorkers;26;2
you’ll;26;1
you’re;26;5
youth;26;3
youtube;26;1
ypk295jgii;26;1
ypkp8pwthv;26;1
yqprvihcpe;26;1
yr;26;3
yrllt6occr;26;1
yrs;26;3
ysztwziahw;26;2
yt8frdfwbs;26;1
yucca;26;1
yuejnlovpr;26;1
yvtwjv93wh;26;1
ywtwrq2uwr;26;1
yxbhh7sucp;26;1
yy4ixfxsko;26;1
yyq7mp0vrr;26;1
yzqxptrhnb;26;1
z3aegiifec;26;1
z3mts78ubq;26;1
z5gwmqoov3;26;1
z5ltafidol;26;1
z7dqxoksjd;26;1
z9e5lnqgqt;26;1
z9tk6qhzui;26;1
zb22vonco0;26;1
zcfjjczkpu;26;1
zd5p22zgrp;26;1
zdgqcyjdp1;26;2
zdynpqnfkw;26;1
zega9os9dn;26;1
zehk1s5eq9;26;1
zg29urwdqx;26;1
zgjpl48bwb;26;1
zhbhndnsfd;26;1
zi3sf54akr;26;1
zients;26;1
zim2jkwiwk;26;1
zip;26;2
zkbqzbv7wo;26;1
zlibsghohr;26;1
znj9rv0xvo;26;1
zns2rqtoqc;26;1
zppkaqsgka;26;1
zqdeylixs4;26;1
zs4aejmpxa;26;1
zs6prqnsly;26;1
zslowoerd8;26;1
zutw3bexwz;26;1
zuxmoappm5;26;1
zx2ykdqvih;26;1
zxfrur2lev;26;1
zypoa7vaa3;26;1
zzuysqcdjv;26;1
zzuyw6wli5;26;1
zzwqwyhupy;26;1
_mealsonwheels;27;1
0;27;1
00amet;27;3
0211;27;1
03;27;2
040o1qlflz;27;1
05to1ofb3b;27;1
084sttv60c;27;1
09cye0sinq;27;1
0lu5lq0lva;27;1
0mrk5rmfgm;27;1
0ncx3oy3vx;27;1
0ocmw7ada8;27;1
0sscy2xiqh;27;1
0w8ogxmdpr;27;1
0wdzxltxri;27;1
1;27;31
1,000;27;2
1,100;27;1
1,200;27;1
1,400;27;2
1,700;27;1
1.1;27;1
1.25m;27;1
1.3;27;1
1.4;27;1
1.4m;27;1
1.65m;27;1
1.9;27;1
1.9t;27;2
10;27;9
10,000;27;3
100;27;14
100,000;27;1
100,441;27;1
1000;27;1
100k;27;1
101staasltdiv;27;1
103peuzub8;27;1
109;27;1
11;27;27
110th;27;1
116;27;1
117th;27;1
11pm;27;1
11th;27;8
12;27;2
13;27;3
13.3;27;1
13.5k;27;1
1313;27;1
13th;27;1
146;27;1
14th;27;1
15;27;11
150,000;27;1
15th;27;5
16;27;16
16.2;27;1
160;27;1
1671;27;1
17;27;2
173;27;1
178,000;27;2
18.1;27;1
18.9;27;1
183;27;1
19;27;121
19,000;27;1
1953;27;1
1965;27;3
1991;27;1
1994;27;2
19th;27;1
1b;27;1
1fgwbyxdum;27;1
1hht5nkwxz;27;1
1ivbmtdqzc;27;1
1motxsshr2;27;1
1nc8zmeyvj;27;1
1nud591ywg;27;1
1pk0dbdz1b;27;1
1pm;27;1
1pydbbleri;27;1
1qboed6inw;27;1
1qfp8tbifq;27;1
1qqqcvz5qw;27;1
1st;27;4
1uhnf6evah;27;1
1w6amkecyv;27;1
2;27;20
2,600;27;1
2.0;27;2
2.2;27;1
20;27;11
20.2m;27;1
200;27;2
200,000;27;2
200m;27;2
2011;27;3
2017;27;1
2018;27;2
2019;27;2
2020;27;5
2021;27;10
2022;27;2
2030;27;1
2050;27;1
20k;27;1
20m;27;1
21.5m;27;1
21ihwi0td2;27;2
22;27;2
2299;27;1
23;27;1
230m;27;1
237;27;1
239;27;1
24;27;1
249;27;1
25;27;3
250;27;2
26;27;2
26 like;27;1
27;27;1
28;27;3
28.6;27;3
28irwd8cfc;27;1
29;27;2
290;27;1
29th;27;1
2a;27;1
2b;27;1
2d8gjdxqzv;27;1
2day;27;3
2dvtlacpid;27;1
2ken9zh1ij;27;1
2nd;27;1
2o8hpldjjn;27;1
2rmoee6kae;27;1
2sjkshtoe7;27;1
2tez5ju4rk;27;1
2yrs;27;2
3;27;9
3,800;27;1
3.0;27;1
3.3;27;1
3.4;27;1
3.5;27;1
3.7;27;1
30;27;3
300k;27;1
304;27;1
30tqeaqwri;27;1
30x30;27;1
31;27;1
311;27;1
312;27;1
31lk60qbmn;27;1
31st;27;3
32;27;1
325k;27;1
33;27;1
33.5;27;1
33.5m;27;2
340b;27;1
3461;27;1
35;27;1
35x00pe6xm;27;1
36;27;1
37;27;1
38;27;2
385k;27;1
39;27;2
3fpq4ikwyk;27;1
3g9icmz5yp;27;1
3gkzetodw0;27;1
3huihxjf43;27;1
3i0x6p5zcz;27;1
3jpz9abjoc;27;1
3kdaz9wbbn;27;1
3mr399iirg;27;1
3pm;27;4
3stytihshq;27;1
3tnjdivui9;27;1
3vbf8pqvoj;27;1
3vcai93mst;27;1
3x;27;1
3zi7vubrqd;27;1
3ziccxhnqg;27;1
4;27;6
4,000;27;1
4.5;27;1
4.86;27;1
40;27;9
40.9m;27;1
400k;27;1
404;27;1
43;27;1
435;27;1
43qu9m3coj;27;1
45;27;1
4567;27;1
46th;27;1
49;27;1
4ekleebjkl;27;1
4jlduqu00z;27;1
4jp9hbnco2;27;1
4lpdcjjfub;27;1
4pb0qv5y8k;27;1
4t46hue6c0;27;1
5;27;6
50;27;4
500;27;1
504;27;2
51;27;2
513;27;1
5200;27;1
52gnpvnffd;27;1
536,000;27;1
54;27;1
55b;27;1
578zaiowta;27;1
58;27;1
594c6zekwj;27;1
5cpqosswbt;27;1
5fmz3xkkmf;27;2
5ifhm4xnfx;27;1
5jlf2issmd;27;1
5liscu3ots;27;1
5m78uyjge4;27;1
5pm;27;1
5sk4lpkxrt;27;1
5tswuyj9wo;27;1
5vflgsnioj;27;1
5wwp3dqf8b;27;1
5yzbhebdyv;27;1
6;27;3
60;27;4
613;27;1
62;27;1
623;27;1
63;27;2
65;27;2
658;27;1
65bvsjsz9c;27;1
662;27;1
664;27;1
66th;27;1
675;27;1
681;27;1
6cvwcvss2j;27;1
6eeixgdwpb;27;1
6icp4vq6bo;27;2
6j5j9jrutq;27;1
6kqyotofod;27;1
6nl8xybdig;27;1
6xpuu2k2dz;27;1
7;27;1
7,000;27;1
7.6;27;1
7.7;27;1
70;27;1
7000;27;1
7007;27;1
706;27;1
70cbtyygbv;27;1
71ftw;27;1
72;27;1
72hjwtny2i;27;1
73ka4rnbph;27;1
77;27;2
774;27;1
79;27;1
7k;27;1
7th;27;2
7wd4z6w1rg;27;1
7zaargkun6;27;1
8;27;4
8.5;27;1
80;27;2
800;27;3
800,000;27;1
8150;27;1
816;27;1
82;27;1
82h1j3yrrf;27;1
82o3gefhrb;27;1
833;27;1
8411;27;1
84ygquwvri;27;1
85;27;1
85,000;27;3
856;27;1
87.5;27;1
877;27;1
888;27;1
88wycy6rgt;27;1
8abflohlwt;27;1
8am;27;3
8cbtdwizkf;27;1
8cshfmbm1j;27;1
8cucyrrf8u;27;1
8d438op3ui;27;1
8equza5yht;27;1
8fc6nqr1yd;27;1
8fggbiqdjs;27;1
8fzhmyifes;27;1
8k0bvgbqtm;27;2
8lut4oxjpk;27;1
8m1hzdlkfu;27;2
8ndohcgshx;27;1
8pm;27;2
8prif2kdmm;27;1
8qeclkueoi;27;1
8syopfqcry;27;1
8szum0pfuy;27;1
8th;27;1
8tvtc41q9u;27;1
8x2utyym80;27;1
9;27;5
9,400;27;1
9.7;27;1
90h1yf0q33;27;1
9126;27;1
93;27;1
93gb2v9fce;27;1
95;27;1
95tdxdzaoe;27;1
98;27;1
98ujyjfrbh;27;1
9deq2gtzs3;27;1
9lcntusqr9;27;1
9mg2bca0vh;27;1
9n8gw0kacx;27;1
9niaxazakv;27;1
9qw6mfsjp0;27;1
9t5bstizus;27;1
9wvruue3m1;27;1
a.m;27;2
a1loonnkjf;27;1
a2jbvdczvf;27;1
a6egpxpdrg;27;1
a869x8vvvh;27;1
a8fmxyy2pq;27;1
a8kbj8ryx6;27;1
aapi;27;8
aat2hehqnk;27;1
abandoned;27;1
aberdeen;27;1
abide;27;1
abiding;27;9
abigail;27;1
ability;27;8
abnormality;27;1
aboard;27;1
abortion;27;13
abortions;27;2
abrams;27;1
abrupt;27;1
absolute;27;2
absolutely;27;4
absurd;27;1
abue7pxkky;27;1
abundance;27;2
abundant;27;2
abuse;27;3
abusers;27;4
aca;27;37
aca’s;27;3
aca11;27;4
academically;27;1
academics;27;1
academy;27;1
accelerate;27;1
accelerated;27;1
accept;27;3
accepted;27;1
access;27;95
accessible;27;4
accessing;27;4
accountability;27;4
accountable;27;11
accounting;27;1
accounts;27;3
accurately;27;1
acdcnv;27;1
achievement;27;1
acknowledge;27;1
acosta;27;3
acpppluibo;27;1
acquire;27;1
acquired;27;1
act;27;184
acted;27;3
acting;27;5
action;27;16
actions;27;11
active;27;6
activist;27;1
activists;27;1
activity;27;3
acts;27;8
aczv4zdue4;27;1
adak;27;1
adaptación;27;1
add;27;2
added;27;2
adderall;27;1
addiction;27;1
addition;27;1
additional;27;5
address;27;35
addressed;27;1
addressing;27;12
adequate;27;2
adequately;27;1
adjudicates;27;1
admin;27;14
admin's;27;1
admin’s;27;3
administer;27;2
administered;27;8
administering;27;1
administration;27;25
administration's;27;1
administration’s;27;4
administrator;27;2
administrators;27;1
admins;27;1
admire;27;1
admit;27;1
admits;27;1
adult;27;1
adults;27;5
advance;27;4
advanced;27;2
advancement;27;2
advancing;27;1
advantage;27;3
adversaries;27;1
advice;27;1
advisements;27;1
advisor;27;1
advisory;27;2
advocacy;27;2
advocate;27;5
advocated;27;2
advocates;27;1
advocating;27;1
afczefmlzv;27;1
affairs;27;2
affect;27;2
affected;27;5
affecting;27;1
affects;27;1
affiliates;27;1
affirming;27;2
afford;27;4
affordable;27;71
affront;27;1
aficjk8jr9;27;1
afloat;27;3
afraid;27;1
africa;27;1
african;27;2
afternoon;27;4
ag;27;9
agday21;27;6
age;27;5
aged;27;4
agencies;27;7
agency;27;3
agenda;27;4
agent;27;1
agents;27;5
ages;27;7
aging;27;3
aglmoyzitk;27;1
ago;27;18
agree;27;5
agreement;27;2
agriculture;27;8
agtoddrokita;27;1
ah3e2wzaqt;27;1
ahead;27;9
ahqwfjuq1z;27;1
ai;27;1
aid;27;5
aiding;27;1
aids;27;1
aim;27;2
aimed;27;1
aims;27;3
air;27;6
airports;27;2
aj5qdc5vlr;27;1
ak;27;1
aka;27;1
akin;27;1
aknewsnow;27;2
al;27;1
alabama;27;1
alabama’s;27;1
alabamians;27;1
alarming;27;4
alaska;27;4
alaska’s;27;2
alaskan;27;1
alaskans;27;3
albany;27;1
alecsgxho8;27;1
alert;27;1
alerts;27;1
alexei;27;2
alice;27;1
alive;27;1
allegations;27;1
alli;27;1
alliance;27;1
allocated;27;1
allocation;27;3
allowed;27;6
allowing;27;5
alnysjcc5b;27;2
alongside;27;1
alpolitics;27;4
als;27;9
altogether;27;1
amazing;27;4
amazon;27;1
ambitious;27;1
ambulance;27;1
amend;27;3
amended;27;1
amendment;27;6
america;27;21
america's;27;5
america’s;27;3
american;27;124
americanrescueplan;27;39
americans;27;113
amid;27;10
amidst;27;1
ammunition;27;1
amnesty;27;1
amount;27;2
amounts;27;1
amp;27;379
ample;27;2
amplification;27;1
amtrak;27;1
analysis;27;1
anarchy;27;2
andersoncooper;27;1
andrii;27;1
anger;27;1
animal;27;2
animals;27;1
anna;27;2
anniversary;27;12
announce;27;6
announced;27;5
announcements;27;1
announces;27;1
announcing;27;2
annual;27;2
annually;27;1
anonymous;27;1
answer;27;4
answers;27;1
anthony;27;1
anti;27;8
antibodies;27;1
antimicrobial;27;1
antimicrobialresistance;27;1
antitrust;27;9
anxiety;27;2
anymore;27;1
aoc;27;2
aoccbyeqqh;27;1
aozuwgwqit;27;1
apcs8bzfwx;27;1
appalling;27;1
apparent;27;1
apparently;27;1
applaud;27;1
application;27;1
applications;27;2
applied;27;1
apply;27;5
applying;27;2
appointees;27;1
appointment;27;11
appointments;27;10
appreciated;27;2
appreciation;27;2
apprehensions;27;1
apprenticeship;27;1
approach;27;4
appropriated;27;2
appropriately;27;1
approval;27;1
approve;27;2
approved;27;2
appts;27;1
april;27;6
aprm;27;1
aprmday;27;1
aquí;27;1
ar;27;3
arctic;27;1
aren’t;27;5
argues;27;1
arguments;27;1
arizona;27;13
arizona’s;27;1
arizonans;27;9
arkansans;27;4
arkansas;27;1
arkansasonline;27;1
armed;27;1
armies;27;1
arms;27;17
army;27;1
arp;27;5
arpa;27;2
arpmorg;27;1
arrested;27;3
arrival;27;1
arrived;27;1
arrowhead;27;1
arts;27;1
asap;27;4
ashley;27;1
asian;27;24
ask2rwvwnp;27;1
aspects;27;1
asqz53b535;27;1
assault;27;8
assaulted;27;1
assaults;27;1
assembly;27;1
assess;27;1
assessing;27;2
assets;27;1
assist;27;3
assistance;27;21
assistant;27;5
assisting;27;1
associate;27;1
association;27;3
assure;27;1
asthma;27;1
astrazeneca;27;1
astrazeneca's;27;3
asylum;27;6
atgxattptr;27;1
athlete;27;1
athletes;27;1
atl;27;1
atlanta;27;7
attack;27;3
attacking;27;2
attacks;27;6
attempt;27;2
attempting;27;1
attempts;27;1
attending;27;1
attesting;27;1
attn;27;1
attorney;27;8
audits;27;1
aug;27;1
august;27;6
augusta;27;1
aurora;27;1
authorities;27;3
authority;27;5
authorize;27;1
authorized;27;4
autoimmune;27;1
automatic;27;1
availability;27;1
average;27;2
avert;27;1
